"unit_id","transition_id","model","repeat","removal_candidate","C01","C03","C04","C05","C06","C07","C08","C09","C11","C12","C13","C14","C15","C16","C01_direction","C03_direction","C04_direction","C05_direction","C06_direction","C07_direction","C08_direction","C04_facet","c07_requires_c14"
"GDM-FSF-v3-1-0198","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0199","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","1","0","0","0","0","0","1","0","0","0","0","1","NA","NA","tightened","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0200","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0201","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","1","1","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0202","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0203","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0204","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","1","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0205","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0206","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0207","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","1","0","0","0","0","0","0","0","0","0","0","1","NA","NA","tightened","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0208","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","1","0","0","0","0","0","0","0","0","0","0","1","NA","NA","tightened","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0209","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0210","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0211","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0212","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0213","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","1","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","broadened","NA","NA","NA","false"
"GDM-FSF-v3-1-0214","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0215","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0216","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0217","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0218","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0219","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0220","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0221","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0222","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0223","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0224","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0225","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","1","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0226","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0227","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","1","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0228","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0229","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0230","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0231","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0232","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0233","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0234","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0235","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0236","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0237","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0238","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","1","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0239","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0240","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","1","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0241","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0242","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-framing","NA","false"
"GDM-FSF-v3-1-0243","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0244","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0245","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0246","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0247","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0248","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0249","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0250","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0251","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0252","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0253","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0254","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0255","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0256","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0257","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0258","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0259","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0260","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0261","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0262","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0263","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0264","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0265","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0266","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0267","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0268","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","1","1","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0269","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0270","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0271","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0272","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0273","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0274","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0275","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0276","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0277","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0278","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0279","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0280","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"GDM-FSF-v3-1-0281","GDM-FSF-v3-0_v3-1","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0079","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","removed","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-2023-0082","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","removed","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-2023-0084","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","removed","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-2023-0087","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","removed","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-2023-0089","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","removed","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-2023-0133","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","architecture_replaced","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-2023-0227","OAI-PF-2023_v2","claude-sonnet-5","1","true","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0001","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","['A-motivation']","NA","false"
"OAI-PF-v2-0002","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","['A-motivation']","NA","false"
"OAI-PF-v2-0003","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0004","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","['A-framing']","NA","false"
"OAI-PF-v2-0005","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","1","0","0","0","0","0","0","1","0","0","0","NA","NA","NA","dropped","NA","NA","NA","NA","false"
"OAI-PF-v2-0006","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0007","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","1","0","0","0","0","1","0","0","0","0","0","NA","NA","NA","split","NA","NA","NA","NA","false"
"OAI-PF-v2-0008","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0009","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","1","0","0","0","0","0","0","0","0","0","0","0","1","NA","architecture_replaced","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0010","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0011","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","['A-framing']","NA","false"
"OAI-PF-v2-0012","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","1","0","0","0","0","1","0","0","0","0","0","0","1","NA","introduced","NA","NA","NA","NA","['A-framing']","NA","false"
"OAI-PF-v2-0013","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0014","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0015","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","1","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","narrowed","NA","['A-umbrella']","NA","false"
"OAI-PF-v2-0016","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0017","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0018","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0019","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0020","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0021","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0022","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0023","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0024","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","1","0","0","0","0","0","0","0","0","0","0","0","1","NA","architecture_replaced","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0025","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","1","0","0","0","0","0","1","0","0","0","0","0","0","NA","architecture_replaced","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0026","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","1","0","0","0","0","0","1","0","0","0","0","0","0","NA","architecture_replaced","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0027","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0028","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0029","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","1","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","tightened","NA","NA","false"
"OAI-PF-v2-0030","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0031","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0032","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","1","1","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0033","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","1","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0034","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0035","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0036","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0037","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","1","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","A-motivation","NA","false"
"OAI-PF-v2-0038","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0039","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0040","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0041","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0042","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0043","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0044","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"OAI-PF-v2-0045","OAI-PF-2023_v2","claude-sonnet-5","1","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
