"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0021","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","1","['A-framing']","NA","As in, in the context of the Framework, risks of threat actors using critical capabilities of deployed or exfiltrated models to cause harm.","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0022","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","1","broadened","NA","we address specific scenarios where model misalignment may create the risk of significant or severe harm, and scenarios where ML R&D capabilities may heighten misalignment, misuse, and structural risks.","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","1","['A-framing']","NA","In the context of the Framework, we address specific scenarios where model misalignment may create the risk of significant or severe harm, and scenarios where ML R&D capabilities may heighten misalignment, misuse, and structural risks.","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0023","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0024","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0025","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","1","['A-umbrella']","NA","The Frontier Safety Framework focuses on possible severe risks stemming from high-impact capabilities of frontier AI models.","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0026","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","1","NA","NA","The Framework complements Google's suite of AI responsibility and safety practices, which address other risks in addition to the severe risks in scope of the Framework in accordance with our AI Principles.","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0027","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0028","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","The approaches and mitigations outlined in the Framework are not exclusive to models where we believe a severe risk could arise and are part of Google's comprehensive AI responsibility and safety practices.","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0029","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0030","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0031","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","identifying and analyzing the main foreseeable paths through which a model could result in severe harm: we then define the CCLs as the minimal set of capabilities a model must possess to do so","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","1","tightened","modality","CCLs are one important component of our risk acceptance determination. | Most CCLs define one important component of our risk acceptance criteria. Because the CCLs for misalignment risk are exploratory and intended for illustration only, we do not associate them with explicit risk acceptance criteria.","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0032","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","1","merged","NA","We identify CCLs for two kinds of risks: misuse risk and risks related to machine learning R&D and misalignment. | We describe three sets of CCLs: misuse CCLs, machine learning R&D CCLs, and misalignment CCLs.","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C08","claude-sonnet-5","1","1","['A-framing']","NA","We identify CCLs for two kinds of risks: misuse risk and risks related to machine learning R&D and misalignment.","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0033","GDM-FSF-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
"GDM-FSF-v3-1-0034","GDM-FSF-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change"
