"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family","cosmetic_split"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","1","NA","NA","CBRN development","clear","NA","content","false"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0287","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","1","split","NA","We have also disaggregated our existing AI R&D capability thresholds, separating them into two distinct levels","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","1","NA","NA","separating them into two distinct levels (the ability to fully automate entry-level AI research work, and the ability to cause dramatic acceleration in the rate of effective scaling)","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","the ability to cause dramatic acceleration in the rate of effective scaling","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0288","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0289","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","We have adopted a general commitment to reevaluate our Capability Thresholds whenever we upgrade to a new set of Required Safeguards.","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0290","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","We have decided not to maintain a commitment to define ASL-N+1 evaluations by the time we develop ASL-N models; such an approach would add unnecessary complexity because Capability Thresholds do not naturally come grouped in discrete levels.","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","1","tightened","modality","We believe it is more practical and sensible instead to commit to reconsidering the whole list of Capability Thresholds whenever we upgrade our safeguards.","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0291","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","We believe it is more practical and sensible instead to commit to reconsidering the whole list of Capability Thresholds whenever we upgrade our safeguards.","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","1","NA","NA","This update excludes both sophisticated insiders and state-compromised insiders from the ASL-3 Security Standard.","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0292","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","This update excludes both sophisticated insiders and state-compromised insiders from the ASL-3 Security Standard.","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","1","NA","NA","Previously, only ""highly sophisticated state-compromised insiders"" were explicitly excluded.","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0293","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","1","NA","NA","the CBRN-3 threat models entail large numbers of users having access to unguarded models (which is more likely to occur through a universal jailbreak than via model theft)","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","1","NA","NA","more likely to occur through a universal jailbreak than via model theft","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","1","NA","NA","the CBRN-3 threat models","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0294","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","1","NA","NA","For AI R&D-4, the threat models generally do not depend on model weight theft and instead entail AI systems engaging in autonomous internal sabotage.","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","1","NA","NA","AI systems engaging in autonomous internal sabotage","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","1","NA","NA","do not depend on model weight theft","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0295","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0296","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","1","NA","NA","how we use internal feedback on Risk Reports","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0297","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","how we operationalize the Automated R&D capability threshold","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0298","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0299","ANT-RSP-v3-0_v3-1","C16","claude-sonnet-5","1","1","NA","NA","Change (1) reflects further discussion of our operationalization of the capability threshold, and involves some substantive changes to make it better reflect our underlying intent.","clear","NA","content","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v3-1-0300","ANT-RSP-v3-0_v3-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
