"unit_id","transition_id","model","repeat","removal_candidate","cosmetic_split","C01","C03","C04","C05","C06","C07","C08","C09","C11","C12","C13","C14","C15","C16","C01_direction","C03_direction","C04_direction","C05_direction","C06_direction","C07_direction","C08_direction","C04_facet","c07_requires_c14"
"ANT-RSP-v3-3-0140","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0141","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0142","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0143","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0144","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0145","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0146","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0147","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0148","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0149","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0150","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0151","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0152","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0153","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0154","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0155","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0156","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0157","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0158","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0159","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0160","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0161","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0162","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0163","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0164","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","1","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0165","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0166","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0167","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0168","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0169","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0170","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0171","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0172","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0173","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","1","0","0","0","0","0","0","0","0","0","0","1","NA","NA","loosened","NA","NA","NA","NA","modality","false"
"ANT-RSP-v3-3-0174","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0175","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0176","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0177","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0178","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0179","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0180","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0181","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0182","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0183","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0184","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0185","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0186","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0187","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0188","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0189","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0190","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0191","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0192","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0193","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","1","0","0","0","0","0","0","0","0","1","0","0","NA","NA","tightened","NA","NA","NA","NA","modality","false"
"ANT-RSP-v3-3-0194","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0195","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0196","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0197","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0198","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0199","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0200","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0201","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0202","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0203","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0204","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0205","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0206","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0207","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0208","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0209","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0210","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0211","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0212","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0213","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0214","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0215","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0216","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0217","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0218","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0219","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0220","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0221","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0222","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0223","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0224","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0225","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0226","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0227","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0228","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0229","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0230","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0231","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0232","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0233","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0234","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0235","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0236","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0237","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0238","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0239","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0240","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0241","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0242","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0243","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0244","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0245","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0246","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0247","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0248","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0249","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0250","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","1","0","0","0","0","0","0","0","0","0","0","0","NA","NA","tightened","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0251","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0252","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0253","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","1","0","0","0","0","0","0","0","0","0","0","0","NA","NA","tightened","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0254","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0255","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0256","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0257","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0258","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0259","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0260","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0261","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0262","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0263","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0264","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0265","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0266","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","1","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0267","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0268","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","false"
"ANT-RSP-v3-3-0269","ANT-RSP-v3-2_v3-3","claude-sonnet-5","1","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NA","NA","NA","NA","NA","NA","NA","NA","false"
